date,product_id,category,region,price,discount,cost,sales,revenue,day_of_week,is_promo_day
2020-05-15,1010,Fashion,North,96.8,0.22,75.504,11,830.54,4,0
2020-05-16,1001,Home,South,426.13,0.3,298.291,11,3281.2,5,0
2020-05-16,1002,Electronics,East,475.07,0.3,332.549,28,9311.37,5,0
2020-05-16,1003,Fashion,East,17.61,0.28,12.6792,15,190.19,5,0
2020-05-16,1004,Fashion,East,184.96,0.08,170.1632,18,3062.94,5,0
2020-05-16,1005,Electronics,North,256.6,0,256.6,13,3335.8,5,0
2020-05-16,1006,Fashion,North,425.31,0.03,412.5507,12,4950.61,5,0
2020-05-16,1007,Home,South,228.84,0.24,173.9184,6,1043.51,5,0
2020-05-16,1008,Fashion,North,345.35,0.16,290.094,12,3481.13,5,0
2020-05-16,1009,Fashion,West,182.08,0.29,129.2768,13,1680.6,5,0
2020-05-16,1010,Fashion,South,106.56,0.24,80.9856,12,971.83,5,0
2020-05-17,1001,Home,West,153.89,0.15,130.8065,10,1308.06,6,0
2020-05-17,1002,Home,East,20.65,0.02,20.237,14,283.32,6,0
2020-05-17,1003,Home,North,100.76,0.11,89.6764,4,358.71,6,0
2020-05-17,1004,Home,North,331.86,0.07,308.6298,10,3086.3,6,0
2020-05-17,1005,Fashion,East,219.26,0.1,197.334,14,2762.68,6,0
2020-05-17,1006,Home,West,417.46,0.15,354.841,11,3903.25,6,0
2020-05-17,1007,Electronics,West,263,0.09,239.33,19,4547.27,6,0
2020-05-17,1008,Home,East,323.02,0.27,235.8046,13,3065.46,6,0
2020-05-17,1009,Electronics,West,231.6,0.23,178.332,14,2496.65,6,0
2020-05-17,1010,Fashion,East,395.23,0.2,316.184,14,4426.58,6,0
2020-05-18,1001,Electronics,West,70.51,0.08,64.8692,16,1037.91,0,0
2020-05-18,1002,Electronics,North,121.14,0.2,96.912,19,1841.33,0,0
2020-05-18,1003,Home,North,467.35,0.02,458.003,14,6412.04,0,0
2020-05-18,1004,Electronics,West,118.26,0.08,108.7992,25,2719.98,0,0
2020-05-18,1005,Electronics,East,176.81,0.15,150.2885,21,3156.06,0,0
2020-05-18,1006,Fashion,West,211.64,0.09,192.5924,16,3081.48,0,0
2020-05-18,1007,Electronics,South,311.1,0.28,223.992,18,4031.86,0,0
2020-05-18,1008,Fashion,West,248.11,0.29,176.1581,13,2290.06,0,1
2020-05-18,1009,Fashion,West,313.79,0.27,229.0667,15,3436,0,0
2020-05-18,1010,Electronics,East,348.15,0.18,285.483,16,4567.73,0,0
2020-05-19,1001,Electronics,West,410.17,0.03,397.8649,20,7957.3,1,0
2020-05-19,1002,Home,East,384.95,0.19,311.8095,9,2806.29,1,0
2020-05-19,1003,Electronics,North,377.18,0.17,313.0594,19,5948.13,1,0
2020-05-19,1004,Fashion,North,473.04,0.25,354.78,11,3902.58,1,0
2020-05-19,1005,Fashion,South,220.76,0.02,216.3448,12,2596.14,1,0
2020-05-19,1006,Home,South,168.31,0.16,141.3804,15,2120.71,1,0
2020-05-19,1007,Electronics,North,263.73,0.14,226.8078,16,3628.92,1,1
2020-05-19,1008,Fashion,South,31.23,0.11,27.7947,12,333.54,1,0
2020-05-19,1009,Home,East,295.68,0.23,227.6736,7,1593.72,1,0
2020-05-19,1010,Fashion,West,403.14,0.08,370.8888,18,6676,1,0
2020-05-20,1001,Electronics,North,415.44,0.06,390.5136,25,9762.84,2,0
2020-05-20,1002,Fashion,West,270.73,0.09,246.3643,11,2710.01,2,0
2020-05-20,1003,Fashion,East,339.91,0.07,316.1163,13,4109.51,2,0
2020-05-20,1004,Home,West,77.74,0.1,69.966,8,559.73,2,0
2020-05-20,1005,Home,South,198.33,0.1,178.497,13,2320.46,2,0
2020-05-20,1006,Home,West,396.53,0.11,352.9117,8,2823.29,2,0
2020-05-20,1007,Fashion,South,10.51,0.15,8.9335,18,160.8,2,0
2020-05-20,1008,Home,North,427.45,0.25,320.5875,10,3205.88,2,0
2020-05-20,1009,Electronics,East,113.16,0.27,82.6068,19,1569.53,2,0
2020-05-20,1010,Electronics,West,136.32,0.01,134.9568,22,2969.05,2,0
2020-05-21,1001,Fashion,East,434.51,0.19,351.9531,18,6335.16,3,0
2020-05-21,1002,Home,North,61.56,0.2,49.248,8,393.98,3,0
2020-05-21,1003,Fashion,East,347.1,0.05,329.745,10,3297.45,3,0
2020-05-21,1004,Electronics,East,225.38,0.17,187.0654,19,3554.24,3,0
2020-05-21,1005,Fashion,East,263.39,0,263.39,14,3687.46,3,1
2020-05-21,1006,Fashion,West,215.96,0.19,174.9276,17,2973.77,3,0
2020-05-21,1007,Home,North,426.31,0.03,413.5207,11,4548.73,3,0
2020-05-21,1008,Home,North,374.7,0.16,314.748,9,2832.73,3,0
2020-05-21,1009,Electronics,North,236.14,0.17,195.9962,21,4115.92,3,0
2020-05-21,1010,Fashion,South,451.75,0.27,329.7775,17,5606.22,3,0
2020-05-22,1001,Electronics,East,117.68,0.15,100.028,24,2400.67,4,0
2020-05-22,1002,Home,North,301.33,0.02,295.3034,7,2067.12,4,0
2020-05-22,1003,Electronics,East,195.59,0.01,193.6341,22,4259.95,4,0
2020-05-22,1004,Fashion,South,206.71,0.22,161.2338,12,1934.81,4,0
2020-05-22,1005,Fashion,West,238.8,0.23,183.876,12,2206.51,4,0
2020-05-22,1006,Home,South,439.27,0.09,399.7357,14,5596.3,4,1
2020-05-22,1007,Fashion,South,250.99,0.18,205.8118,24,4939.48,4,0
2020-05-22,1008,Fashion,South,46.63,0.19,37.7703,14,528.78,4,0
2020-05-22,1009,Fashion,North,364.89,0.03,353.9433,18,6370.98,4,0
2020-05-22,1010,Home,South,244.59,0.18,200.5638,11,2206.2,4,1
2020-05-23,1001,Electronics,East,333.36,0.28,240.0192,29,6960.56,5,0
2020-05-23,1002,Fashion,East,313.74,0,313.74,16,5019.84,5,0
2020-05-23,1003,Electronics,West,228.55,0.07,212.5515,21,4463.58,5,0
2020-05-23,1004,Fashion,East,437.52,0.28,315.0144,9,2835.13,5,0
2020-05-23,1005,Electronics,South,34.43,0.13,29.9541,14,419.36,5,0
2020-05-23,1006,Fashion,North,190.47,0.01,188.5653,16,3017.04,5,0
2020-05-23,1007,Electronics,South,251.57,0.15,213.8345,21,4490.52,5,0
2020-05-23,1008,Home,East,34.81,0.26,25.7594,11,283.35,5,1
2020-05-23,1009,Home,West,323.93,0.07,301.2549,11,3313.8,5,0
2020-05-23,1010,Home,East,408.81,0.03,396.5457,6,2379.27,5,0
2020-05-24,1001,Home,East,288.45,0.05,274.0275,9,2466.25,6,0
2020-05-24,1002,Home,South,499.82,0.22,389.8596,11,4288.46,6,0
2020-05-24,1003,Fashion,West,346.33,0.14,297.8438,13,3871.97,6,0
2020-05-24,1004,Home,South,416.58,0.11,370.7562,6,2224.54,6,0
2020-05-24,1005,Fashion,North,118.67,0.19,96.1227,15,1441.84,6,0
2020-05-24,1006,Electronics,North,190.33,0.21,150.3607,16,2405.77,6,0
2020-05-24,1007,Home,East,86.52,0.04,83.0592,10,830.59,6,0
2020-05-24,1008,Fashion,West,251.47,0.12,221.2936,15,3319.4,6,0
2020-05-24,1009,Electronics,South,342.08,0.18,280.5056,16,4488.09,6,0
2020-05-24,1010,Fashion,West,155.43,0,155.43,8,1243.44,6,0
2020-05-25,1001,Home,West,378.48,0.26,280.0752,6,1680.45,0,0
2020-05-25,1002,Electronics,North,403.59,0.04,387.4464,14,5424.25,0,0
2020-05-25,1003,Fashion,West,74.09,0.29,52.6039,12,631.25,0,0
2020-05-25,1004,Fashion,West,476.28,0.01,471.5172,12,5658.21,0,0
2020-05-25,1005,Home,West,448.13,0.12,394.3544,12,4732.25,0,1
2020-05-25,1006,Fashion,West,177.41,0.02,173.8618,18,3129.51,0,0
2020-05-25,1007,Fashion,West,325.18,0.13,282.9066,20,5658.13,0,0
2020-05-25,1008,Electronics,East,432.59,0.24,328.7684,30,9863.05,0,0
2020-05-25,1009,Home,South,286.64,0.28,206.3808,8,1651.05,0,0
2020-05-25,1010,Home,South,439.05,0.27,320.5065,8,2564.05,0,0
2020-05-26,1001,Fashion,East,165.67,0,165.67,12,1988.04,1,0
2020-05-26,1002,Home,South,311.53,0.28,224.3016,11,2467.32,1,0
2020-05-26,1003,Electronics,North,261.3,0.19,211.653,16,3386.45,1,0
2020-05-26,1004,Home,North,93.59,0.06,87.9746,22,1935.44,1,0
2020-05-26,1005,Fashion,South,488.96,0.01,484.0704,28,13553.97,1,0
2020-05-26,1006,Fashion,South,353.59,0.21,279.3361,15,4190.04,1,0
2020-05-26,1007,Electronics,South,251.98,0.02,246.9404,18,4444.93,1,0
2020-05-26,1008,Home,West,441.65,0.22,344.487,8,2755.9,1,0
2020-05-26,1009,Fashion,West,247.91,0.12,218.1608,17,3708.73,1,0
2020-05-26,1010,Home,West,419.46,0.16,352.3464,9,3171.12,1,0
2020-05-27,1001,Fashion,East,258.66,0.02,253.4868,12,3041.84,2,0
2020-05-27,1002,Fashion,South,99.93,0.02,97.9314,14,1371.04,2,0
2020-05-27,1003,Electronics,East,169.38,0.11,150.7482,23,3467.21,2,0
2020-05-27,1004,Home,South,204.44,0.04,196.2624,13,2551.41,2,0
2020-05-27,1005,Fashion,West,297.11,0.08,273.3412,13,3553.44,2,0
2020-05-27,1006,Home,East,444.12,0.03,430.7964,12,5169.56,2,0
2020-05-27,1007,Fashion,East,56.7,0.08,52.164,14,730.3,2,0
2020-05-27,1008,Home,North,222.27,0.25,166.7025,9,1500.32,2,0
2020-05-27,1009,Home,East,122.49,0.09,111.4659,12,1337.59,2,0
2020-05-27,1010,Home,West,191.33,0.05,181.7635,7,1272.34,2,0
2020-05-28,1001,Fashion,North,468.54,0.18,384.2028,21,8068.26,3,0
2020-05-28,1002,Home,East,298.98,0.09,272.0718,13,3536.93,3,0
2020-05-28,1003,Home,East,188.61,0.29,133.9131,13,1740.87,3,0
2020-05-28,1004,Fashion,West,393.08,0.24,298.7408,11,3286.15,3,0
2020-05-28,1005,Electronics,North,233.25,0.16,195.93,20,3918.6,3,0
2020-05-28,1006,Home,East,486.51,0.12,428.1288,12,5137.55,3,0
2020-05-28,1007,Electronics,North,261,0.29,185.31,22,4076.82,3,0
2020-05-28,1008,Electronics,West,42.03,0.24,31.9428,19,606.91,3,0
2020-05-28,1009,Home,East,360.07,0.06,338.4658,6,2030.79,3,0
2020-05-28,1010,Fashion,East,217.22,0.24,165.0872,15,2476.31,3,1
2020-05-29,1001,Home,West,249.65,0.28,179.748,7,1258.24,4,0
2020-05-29,1002,Fashion,North,309.08,0.03,299.8076,15,4497.11,4,1
2020-05-29,1003,Electronics,East,153.85,0.21,121.5415,20,2430.83,4,0
2020-05-29,1004,Home,South,209.55,0.3,146.685,5,733.42,4,1
2020-05-29,1005,Fashion,North,60.79,0.13,52.8873,18,951.97,4,0
2020-05-29,1006,Home,North,61.68,0.11,54.8952,12,658.74,4,0
2020-05-29,1007,Fashion,South,412.23,0,412.23,16,6595.68,4,0
2020-05-29,1008,Electronics,East,489.59,0.04,470.0064,26,12220.17,4,0
2020-05-29,1009,Electronics,North,472.55,0.17,392.2165,17,6667.68,4,0
2020-05-29,1010,Home,North,197.69,0.18,162.1058,7,1134.74,4,0
2020-05-30,1001,Fashion,South,387.5,0.05,368.125,14,5153.75,5,0
2020-05-30,1002,Electronics,North,253.78,0.08,233.4776,15,3502.16,5,0
2020-05-30,1003,Home,West,223.26,0.05,212.097,7,1484.68,5,0
2020-05-30,1004,Electronics,North,402.34,0.25,301.755,26,7845.63,5,0
2020-05-30,1005,Home,West,107.9,0.25,80.925,10,809.25,5,0
2020-05-30,1006,Electronics,South,484.86,0.11,431.5254,25,10788.14,5,0
2020-05-30,1007,Electronics,West,497.71,0.06,467.8474,22,10292.64,5,0
2020-05-30,1008,Fashion,East,376.7,0.15,320.195,15,4802.93,5,0
2020-05-30,1009,Fashion,South,474.66,0.03,460.4202,20,9208.4,5,0
2020-05-30,1010,Fashion,West,316.51,0.11,281.6939,15,4225.41,5,0
2020-05-31,1001,Electronics,East,325.31,0.13,283.0197,13,3679.26,6,0
2020-05-31,1002,Home,East,132.72,0.19,107.5032,10,1075.03,6,0
2020-05-31,1003,Fashion,West,431.58,0.03,418.6326,10,4186.33,6,0
2020-05-31,1004,Electronics,East,155.66,0.07,144.7638,20,2895.28,6,0
2020-05-31,1005,Fashion,South,393.62,0.13,342.4494,16,5479.19,6,0
2020-05-31,1006,Home,East,100.21,0.12,88.1848,7,617.29,6,0
2020-05-31,1007,Home,North,286.53,0.24,217.7628,14,3048.68,6,0
2020-05-31,1008,Electronics,West,444.82,0.2,355.856,18,6405.41,6,0
2020-05-31,1009,Fashion,South,414.94,0.26,307.0556,16,4912.89,6,0
2020-05-31,1010,Electronics,East,343.76,0.03,333.4472,17,5668.6,6,0
2020-06-01,1001,Fashion,East,112.12,0.19,90.8172,17,1543.89,0,0
2020-06-01,1002,Fashion,North,88.08,0.04,84.5568,11,930.12,0,0
2020-06-01,1003,Electronics,East,274.07,0.08,252.1444,18,4538.6,0,0
2020-06-01,1004,Fashion,South,205.6,0.25,154.2,11,1696.2,0,0
2020-06-01,1005,Electronics,South,394.21,0.19,319.3101,17,5428.27,0,0
2020-06-01,1006,Fashion,North,21.36,0.17,17.7288,13,230.47,0,0
2020-06-01,1007,Home,North,115.91,0.09,105.4781,10,1054.78,0,0
2020-06-01,1008,Electronics,South,150.92,0.07,140.3556,16,2245.69,0,1
2020-06-01,1009,Fashion,North,94.72,0.13,82.4064,21,1730.53,0,0
2020-06-01,1010,Electronics,West,188,0.16,157.92,17,2684.64,0,0
2020-06-02,1001,Electronics,West,168.76,0.11,150.1964,19,2853.73,1,1
2020-06-02,1002,Home,East,207.54,0.25,155.655,14,2179.17,1,0
2020-06-02,1003,Electronics,East,97.65,0.11,86.9085,27,2346.53,1,0
2020-06-02,1004,Fashion,East,220.55,0.28,158.796,12,1905.55,1,0
2020-06-02,1005,Fashion,East,452.21,0.16,379.8564,14,5317.99,1,0
2020-06-02,1006,Electronics,West,99.37,0.01,98.3763,19,1869.15,1,0
2020-06-02,1007,Home,East,169.02,0.07,157.1886,15,2357.83,1,0
2020-06-02,1008,Fashion,North,209.71,0.22,163.5738,7,1145.02,1,0
2020-06-02,1009,Electronics,East,298.78,0.2,239.024,17,4063.41,1,0
2020-06-02,1010,Home,South,118.6,0.05,112.67,9,1014.03,1,0
2020-06-03,1001,Fashion,North,325.95,0.13,283.5765,9,2552.19,2,0
2020-06-03,1002,Fashion,East,166.83,0.18,136.8006,15,2052.01,2,0
2020-06-03,1003,Home,North,389.08,0.01,385.1892,10,3851.89,2,0
2020-06-03,1004,Electronics,North,330.07,0.12,290.4616,19,5518.77,2,0
2020-06-03,1005,Home,West,358.38,0.07,333.2934,4,1333.17,2,0
2020-06-03,1006,Home,South,107.52,0.1,96.768,10,967.68,2,0
2020-06-03,1007,Home,East,268.98,0,268.98,9,2420.82,2,0
2020-06-03,1008,Electronics,South,249.82,0.27,182.3686,18,3282.63,2,0
2020-06-03,1009,Home,West,186.37,0.05,177.0515,12,2124.62,2,0
2020-06-03,1010,Fashion,West,308.51,0.25,231.3825,16,3702.12,2,0
2020-06-04,1001,Home,East,350.33,0.21,276.7607,11,3044.37,3,0
2020-06-04,1002,Home,West,486.32,0.11,432.8248,7,3029.77,3,0
2020-06-04,1003,Home,East,100.96,0.17,83.7968,10,837.97,3,0
2020-06-04,1004,Electronics,West,111.69,0.17,92.7027,19,1761.35,3,0
2020-06-04,1005,Electronics,West,124.2,0.01,122.958,23,2828.03,3,0
2020-06-04,1006,Home,East,265.91,0.16,223.3644,9,2010.28,3,0
2020-06-04,1007,Electronics,West,188.83,0.12,166.1704,14,2326.39,3,0
2020-06-04,1008,Fashion,West,254.55,0.3,178.185,17,3029.14,3,0
2020-06-04,1009,Home,South,152.3,0.21,120.317,3,360.95,3,1
2020-06-04,1010,Electronics,East,230.7,0.16,193.788,22,4263.34,3,0
2020-06-05,1001,Electronics,West,415.15,0.09,377.7865,24,9066.88,4,0
2020-06-05,1002,Fashion,West,147.22,0.02,144.2756,17,2452.69,4,0
2020-06-05,1003,Electronics,North,59.92,0.29,42.5432,15,638.15,4,0
2020-06-05,1004,Electronics,South,382.94,0.17,317.8402,26,8263.85,4,0
2020-06-05,1005,Electronics,East,314.14,0.28,226.1808,27,6106.88,4,0
2020-06-05,1006,Fashion,East,16.78,0.15,14.263,17,242.47,4,0
2020-06-05,1007,Home,South,75.38,0.14,64.8268,13,842.75,4,0
2020-06-05,1008,Home,West,43.86,0.24,33.3336,10,333.34,4,0
2020-06-05,1009,Home,East,475.45,0.03,461.1865,12,5534.24,4,0
2020-06-05,1010,Home,East,56.31,0.17,46.7373,9,420.64,4,0
2020-06-06,1001,Fashion,East,76.52,0.15,65.042,9,585.38,5,0
2020-06-06,1002,Home,South,311.42,0.15,264.707,10,2647.07,5,0
2020-06-06,1003,Electronics,East,309.92,0.02,303.7216,15,4555.82,5,0
2020-06-06,1004,Electronics,West,176.55,0.18,144.771,18,2605.88,5,0
2020-06-06,1005,Home,West,306.04,0.2,244.832,11,2693.15,5,0
2020-06-06,1006,Electronics,East,217.72,0.1,195.948,22,4310.86,5,0
2020-06-06,1007,Fashion,South,161.13,0.25,120.8475,18,2175.26,5,0
2020-06-06,1008,Home,North,197.94,0.02,193.9812,7,1357.87,5,0
2020-06-06,1009,Home,South,159.85,0.25,119.8875,3,359.66,5,0
2020-06-06,1010,Fashion,West,128.68,0.23,99.0836,17,1684.42,5,1
2020-06-07,1001,Fashion,South,265.46,0.24,201.7496,12,2421,6,0
2020-06-07,1002,Fashion,East,108.15,0.02,105.987,12,1271.84,6,0
2020-06-07,1003,Fashion,North,308.54,0.17,256.0882,13,3329.15,6,1
2020-06-07,1004,Fashion,North,427.49,0.16,359.0916,14,5027.28,6,0
2020-06-07,1005,Home,South,134.38,0.07,124.9734,5,624.87,6,0
2020-06-07,1006,Home,North,171.02,0.07,159.0486,10,1590.49,6,0
2020-06-07,1007,Electronics,South,360.92,0.09,328.4372,20,6568.74,6,0
2020-06-07,1008,Fashion,West,388.49,0.28,279.7128,14,3915.98,6,0
2020-06-07,1009,Electronics,North,323.45,0.28,232.884,17,3959.03,6,0
2020-06-07,1010,Electronics,North,207.93,0.26,153.8682,22,3385.1,6,0
2020-06-08,1001,Electronics,South,456.69,0.15,388.1865,24,9316.48,0,0
2020-06-08,1002,Electronics,West,253.49,0.25,190.1175,30,5703.53,0,0
2020-06-08,1003,Home,North,158.93,0.16,133.5012,7,934.51,0,1
2020-06-08,1004,Home,West,136.79,0.1,123.111,21,2585.33,0,0
2020-06-08,1005,Fashion,East,131.24,0.11,116.8036,14,1635.25,0,0
2020-06-08,1006,Fashion,West,327.05,0.1,294.345,10,2943.45,0,0
2020-06-08,1007,Fashion,West,345.9,0.01,342.441,19,6506.38,0,0
2020-06-08,1008,Home,South,265.97,0.04,255.3312,12,3063.97,0,0
2020-06-08,1009,Fashion,East,464.47,0.09,422.6677,11,4649.34,0,0
2020-06-08,1010,Electronics,North,310.18,0.12,272.9584,26,7096.92,0,0
2020-06-09,1001,Fashion,South,310.98,0.03,301.6506,16,4826.41,1,0
2020-06-09,1002,Home,North,453.07,0.14,389.6402,13,5065.32,1,0
2020-06-09,1003,Electronics,South,391.01,0,391.01,18,7038.18,1,0
2020-06-09,1004,Electronics,West,473.95,0.23,364.9415,25,9123.54,1,0
2020-06-09,1005,Electronics,East,234.19,0.22,182.6682,18,3288.03,1,0
2020-06-09,1006,Home,East,195.37,0.14,168.0182,15,2520.27,1,0
2020-06-09,1007,Home,West,305.82,0.07,284.4126,4,1137.65,1,0
2020-06-09,1008,Home,North,140.22,0.03,136.0134,12,1632.16,1,0
2020-06-09,1009,Fashion,South,174.37,0.13,151.7019,20,3034.04,1,0
2020-06-09,1010,Fashion,East,237.43,0.1,213.687,13,2777.93,1,0
2020-06-10,1001,Fashion,South,29.72,0.05,28.234,18,508.21,2,0
2020-06-10,1002,Electronics,North,293.43,0.29,208.3353,19,3958.37,2,0
2020-06-10,1003,Fashion,East,12.93,0.24,9.8268,15,147.4,2,0
2020-06-10,1004,Home,East,271.89,0.11,241.9821,9,2177.84,2,0
2020-06-10,1005,Home,East,223.92,0.26,165.7008,14,2319.81,2,0
2020-06-10,1006,Fashion,East,301.13,0.16,252.9492,16,4047.19,2,0
2020-06-10,1007,Electronics,West,67.17,0.11,59.7813,15,896.72,2,1
2020-06-10,1008,Home,East,289.23,0.2,231.384,8,1851.07,2,1
2020-06-10,1009,Home,South,193.31,0.07,179.7783,6,1078.67,2,0
2020-06-10,1010,Home,North,329.44,0.11,293.2016,7,2052.41,2,0
2020-06-11,1001,Fashion,East,262.11,0.11,233.2779,10,2332.78,3,0
2020-06-11,1002,Fashion,East,497.28,0.18,407.7696,21,8563.16,3,0
2020-06-11,1003,Home,South,74.91,0.15,63.6735,7,445.71,3,0
2020-06-11,1004,Home,West,372.08,0.08,342.3136,10,3423.14,3,0
2020-06-11,1005,Home,North,34.57,0.13,30.0759,9,270.68,3,0
2020-06-11,1006,Electronics,West,352.1,0.12,309.848,21,6506.81,3,0
2020-06-11,1007,Home,East,370.51,0.26,274.1774,15,4112.66,3,0
2020-06-11,1008,Home,North,260.31,0.08,239.4852,7,1676.4,3,0
2020-06-11,1009,Home,East,228.62,0.29,162.3202,7,1136.24,3,0
2020-06-11,1010,Home,East,355.17,0.02,348.0666,11,3828.73,3,0
2020-06-12,1001,Home,East,253.93,0.14,218.3798,15,3275.7,4,0
2020-06-12,1002,Home,East,118.58,0.19,96.0498,4,384.2,4,0
2020-06-12,1003,Electronics,South,338.44,0.05,321.518,14,4501.25,4,0
2020-06-12,1004,Electronics,North,132.29,0.08,121.7068,18,2190.72,4,0
2020-06-12,1005,Fashion,East,128.32,0.05,121.904,16,1950.46,4,0
2020-06-12,1006,Fashion,South,166.69,0.09,151.6879,23,3488.82,4,0
2020-06-12,1007,Home,East,485.85,0.09,442.1235,9,3979.11,4,0
2020-06-12,1008,Fashion,West,25,0.01,24.75,19,470.25,4,0
2020-06-12,1009,Fashion,West,78.08,0.22,60.9024,18,1096.24,4,0
2020-06-12,1010,Fashion,North,291.02,0.11,259.0078,13,3367.1,4,0
2020-06-13,1001,Fashion,South,198.63,0.05,188.6985,16,3019.18,5,0
2020-06-13,1002,Fashion,West,394.84,0.11,351.4076,11,3865.48,5,0
2020-06-13,1003,Home,South,73.8,0.21,58.302,12,699.62,5,0
2020-06-13,1004,Electronics,South,138.49,0.29,98.3279,18,1769.9,5,0
2020-06-13,1005,Electronics,East,48.69,0.15,41.3865,18,744.96,5,0
2020-06-13,1006,Home,South,278.23,0.24,211.4548,5,1057.27,5,0
2020-06-13,1007,Home,North,232.74,0.14,200.1564,11,2201.72,5,0
2020-06-13,1008,Fashion,South,251.49,0.12,221.3112,12,2655.73,5,0
2020-06-13,1009,Home,West,106.91,0.23,82.3207,8,658.57,5,0
2020-06-13,1010,Fashion,East,496.58,0.29,352.5718,11,3878.29,5,0
2020-06-14,1001,Home,South,287.2,0.07,267.096,9,2403.86,6,0
2020-06-14,1002,Electronics,South,51.57,0.05,48.9915,15,734.87,6,1
2020-06-14,1003,Fashion,North,190.93,0.22,148.9254,14,2084.96,6,0
2020-06-14,1004,Home,North,476.87,0.27,348.1151,11,3829.27,6,0
2020-06-14,1005,Fashion,East,306.87,0.28,220.9464,13,2872.3,6,0
2020-06-14,1006,Home,West,418.6,0.14,359.996,11,3959.96,6,0
2020-06-14,1007,Home,West,489.98,0.17,406.6834,9,3660.15,6,0
2020-06-14,1008,Fashion,East,121.02,0.15,102.867,16,1645.87,6,0
2020-06-14,1009,Home,East,46.41,0.15,39.4485,9,355.04,6,0
2020-06-14,1010,Fashion,East,433.8,0.09,394.758,11,4342.34,6,0
2020-06-15,1001,Electronics,East,64.27,0.19,52.0587,20,1041.17,0,0
2020-06-15,1002,Electronics,South,361.06,0.06,339.3964,19,6448.53,0,0
2020-06-15,1003,Home,North,127.31,0.24,96.7556,10,967.56,0,1
2020-06-15,1004,Fashion,South,29.66,0.04,28.4736,10,284.74,0,0
2020-06-15,1005,Fashion,East,340.14,0.01,336.7386,14,4714.34,0,0
2020-06-15,1006,Home,South,120.84,0.1,108.756,9,978.8,0,0
2020-06-15,1007,Electronics,South,262.14,0.12,230.6832,14,3229.56,0,0
2020-06-15,1008,Fashion,West,75.43,0.01,74.6757,14,1045.46,0,0
2020-06-15,1009,Fashion,South,385.13,0.27,281.1449,20,5622.9,0,0
2020-06-15,1010,Electronics,East,429.15,0.18,351.903,22,7741.87,0,0
2020-06-16,1001,Electronics,East,467.52,0.08,430.1184,13,5591.54,1,0
2020-06-16,1002,Home,West,246.23,0.07,228.9939,5,1144.97,1,0
2020-06-16,1003,Fashion,West,212.47,0.03,206.0959,10,2060.96,1,0
2020-06-16,1004,Electronics,North,367.48,0.26,271.9352,23,6254.51,1,0
2020-06-16,1005,Home,North,300.91,0.29,213.6461,9,1922.81,1,0
2020-06-16,1006,Home,West,154.09,0.02,151.0082,12,1812.1,1,0
2020-06-16,1007,Home,South,271.25,0.04,260.4,17,4426.8,1,0
2020-06-16,1008,Home,East,423.86,0.27,309.4178,11,3403.6,1,0
2020-06-16,1009,Home,South,328.89,0.08,302.5788,14,4236.1,1,0
2020-06-16,1010,Electronics,South,276.15,0.24,209.874,22,4617.23,1,0
2020-06-17,1001,Home,West,436.22,0.29,309.7162,9,2787.45,2,0
2020-06-17,1002,Fashion,West,60.17,0.29,42.7207,16,683.53,2,0
2020-06-17,1003,Electronics,North,126.98,0.13,110.4726,22,2430.4,2,0
2020-06-17,1004,Home,West,414.03,0.29,293.9613,7,2057.73,2,0
2020-06-17,1005,Home,East,166.85,0.11,148.4965,7,1039.48,2,0
2020-06-17,1006,Home,South,432.93,0.25,324.6975,11,3571.67,2,1
2020-06-17,1007,Fashion,South,87.04,0.26,64.4096,13,837.32,2,0
2020-06-17,1008,Home,West,389.98,0.2,311.984,11,3431.82,2,0
2020-06-17,1009,Home,West,208.38,0.02,204.2124,10,2042.12,2,0
2020-06-17,1010,Fashion,East,483.02,0.1,434.718,21,9129.08,2,0
2020-06-18,1001,Fashion,East,50.91,0.07,47.3463,17,804.89,3,0
2020-06-18,1002,Electronics,North,118.64,0.01,117.4536,27,3171.25,3,0
2020-06-18,1003,Home,West,119.92,0.01,118.7208,8,949.77,3,0
2020-06-18,1004,Home,East,485.2,0.18,397.864,8,3182.91,3,0
2020-06-18,1005,Home,North,367.68,0.01,364.0032,9,3276.03,3,0
2020-06-18,1006,Electronics,North,338.34,0.11,301.1226,11,3312.35,3,0
2020-06-18,1007,Home,West,463.59,0.08,426.5028,15,6397.54,3,0
2020-06-18,1008,Fashion,North,200.22,0.05,190.209,15,2853.14,3,0
2020-06-18,1009,Electronics,South,428.65,0.11,381.4985,28,10681.96,3,0
